Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
Numeric,1,1,0.00%,100.00%,0:00:29,0
Numeric,1,1,0.00%,100.00%,0:00:07,0
Numeric,1,1,0.00%,0.00%,0:00:43,1
Numeric,1,1,0.00%,100.00%,0:00:41,0
Numeric,1,1,0.00%,100.00%,0:01:43,0
Numeric,1,1,0.00%,100.00%,0:00:35,0
Numeric,1,1,0.00%,100.00%,0:00:55,0
Numeric,1,1,0.00%,100.00%,0:00:41,0
Numeric,1,1,0.00%,100.00%,0:01:05,0
Numeric,1,1,0.00%,100.00%,0:00:35,0
Numeric,1,1,0.00%,100.00%,0:00:38,0
Numeric,1,1,0.00%,100.00%,0:00:33,0
Numeric,1,1,0.00%,100.00%,0:00:26,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,1,0.00%,100.00%,0:00:39,0
Numeric,1,1,0.00%,100.00%,0:00:49,0
Numeric,1,1,0.00%,100.00%,0:00:27,0
Numeric,1,1,0.00%,100.00%,0:00:03,0
Numeric,1,1,0.00%,100.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:00:44,0
Numeric,1,1,0.00%,100.00%,0:15:14,0
Numeric,1,1,0.00%,100.00%,0:00:27,0
Numeric,1,1,0.00%,100.00%,0:00:23,0
Numeric,1,1,0.00%,100.00%,0:00:30,0
Numeric,1,1,0.00%,100.00%,0:00:39,0
Numeric,1,1,0.00%,100.00%,0:00:04,0
Numeric,1,1,0.00%,100.00%,0:00:30,0
Numeric,1,1,0.00%,100.00%,0:01:09,0
Numeric,1,1,0.00%,100.00%,0:00:43,0
Numeric,1,1,0.00%,100.00%,0:00:51,0
Numeric,1,1,0.00%,100.00%,0:00:25,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,1,0.00%,100.00%,0:01:51,0
Numeric,1,1,0.00%,100.00%,0:00:36,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,1,0.00%,100.00%,0:00:37,0
Numeric,1,1,0.00%,100.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:00:37,0
Numeric,1,1,0.00%,100.00%,0:00:50,0
Numeric,1,1,0.00%,100.00%,0:00:31,0
Numeric,1,1,0.00%,100.00%,0:04:54,0
Numeric,1,2,100.00%,0.00%,0:01:15,0
Numeric,1,1,0.00%,100.00%,0:00:24,0
Numeric,1,1,0.00%,100.00%,0:00:35,0
Numeric,1,1,0.00%,100.00%,0:01:51,0
Numeric,1,3,0.00%,66.67%,0:10:27,0
Numeric,1,2,0.00%,50.00%,0:02:02,0
Numeric,1,1,0.00%,100.00%,0:00:49,0
Numeric,1,1,0.00%,100.00%,0:00:52,0
Numeric,1,1,0.00%,100.00%,0:00:44,0
Numeric,1,1,0.00%,100.00%,0:01:51,0
Numeric,1,1,0.00%,100.00%,0:06:57,0
Numeric,1,1,0.00%,100.00%,0:00:47,0
Numeric,1,2,0.00%,50.00%,0:06:42,0
Numeric,1,2,0.00%,50.00%,0:01:42,0
Numeric,1,1,0.00%,100.00%,0:00:36,0
Numeric,1,1,0.00%,100.00%,0:00:53,0
Numeric,1,1,0.00%,100.00%,0:01:10,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:07:28,0
Numeric,1,1,0.00%,100.00%,0:01:12,0
Numeric,1,1,0.00%,100.00%,0:02:06,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:01:01,0
Numeric,1,1,0.00%,100.00%,0:01:26,0
Numeric,1,1,0.00%,100.00%,0:03:25,0
Numeric,1,2,0.00%,100.00%,0:02:53,0
Numeric,1,2,0.00%,50.00%,0:03:34,0
Numeric,1,1,0.00%,100.00%,0:00:44,0
Numeric,1,1,0.00%,100.00%,0:23:16,0
Numeric,1,2,0.00%,100.00%,0:05:25,0
Numeric,1,1,0.00%,100.00%,0:17:40,0
Numeric,1,3,0.00%,66.67%,0:30:22,0
Numeric,1,1,0.00%,100.00%,0:07:47,0
Numeric,1,1,0.00%,100.00%,0:08:27,0
Numeric,1,2,0.00%,50.00%,0:00:51,1
Numeric,1,1,0.00%,100.00%,0:01:09,0
Numeric,1,1,0.00%,100.00%,0:01:41,0
Numeric,1,1,0.00%,100.00%,0:01:57,0
Numeric,1,2,0.00%,50.00%,0:01:07,0
Numeric,1,1,0.00%,100.00%,0:13:40,0
Numeric,1,2,0.00%,50.00%,0:01:54,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:13:07,0
Numeric,1,1,0.00%,100.00%,0:01:36,0
Numeric,1,1,0.00%,100.00%,0:02:44,0
Numeric,1,2,0.00%,50.00%,0:01:43,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:04:29,0
Numeric,1,2,0.00%,50.00%,0:20:41,0
Numeric,1,1,0.00%,100.00%,0:04:22,0
Numeric,1,1,0.00%,100.00%,0:02:06,0
Numeric,1,1,0.00%,100.00%,0:13:59,0
Numeric,1,1,0.00%,100.00%,0:20:56,0
Numeric,1,1,0.00%,100.00%,0:06:10,0
Numeric,1,1,0.00%,100.00%,0:04:06,0
Numeric,1,2,0.00%,50.00%,0:22:02,0
Numeric,1,3,100.00%,0.00%,0:04:23,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,1,0.00%,100.00%,0:04:21,0
Numeric,1,1,0.00%,100.00%,0:16:56,0
Numeric,1,1,0.00%,100.00%,0:03:49,0
Numeric,1,1,0.00%,100.00%,0:01:47,0
Numeric,1,1,0.00%,100.00%,0:01:51,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:04:22,0
Numeric,1,1,0.00%,100.00%,0:07:06,0
Numeric,1,1,0.00%,100.00%,0:09:06,0
Numeric,1,2,0.00%,50.00%,0:21:20,0
Numeric,1,1,0.00%,100.00%,0:02:24,0
Numeric,1,1,0.00%,100.00%,0:05:42,0
Numeric,1,2,0.00%,50.00%,0:04:02,0
Numeric,1,2,100.00%,0.00%,0:00:32,0
Numeric,1,1,0.00%,100.00%,0:00:51,0
Numeric,1,1,0.00%,100.00%,0:05:36,0
Numeric,1,1,0.00%,100.00%,0:13:19,0
Numeric,1,1,0.00%,100.00%,0:02:59,0
Numeric,1,1,0.00%,100.00%,0:01:47,0
Numeric,1,1,0.00%,100.00%,0:04:06,0
Numeric,1,1,0.00%,100.00%,0:02:21,0
Numeric,1,1,0.00%,100.00%,0:03:00,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:00:06,0
Numeric,1,1,0.00%,100.00%,0:02:10,0
Numeric,1,1,0.00%,100.00%,0:01:33,0
Numeric,1,1,0.00%,100.00%,0:01:21,0
Numeric,1,1,0.00%,100.00%,0:06:05,0
Numeric,1,1,0.00%,100.00%,0:05:12,0
Numeric,1,1,0.00%,100.00%,0:06:56,0
Numeric,1,2,0.00%,50.00%,0:13:47,1
Numeric,1,1,0.00%,100.00%,0:02:53,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,2,0.00%,50.00%,0:01:22,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:02:43,0
Numeric,1,1,0.00%,100.00%,0:05:41,0
Numeric,1,1,0.00%,100.00%,0:01:45,0
Numeric,1,1,0.00%,100.00%,0:02:24,0
Numeric,1,1,0.00%,100.00%,0:08:30,0
Numeric,1,1,0.00%,100.00%,0:00:41,0
Numeric,1,1,0.00%,100.00%,0:01:47,0
Numeric,1,1,0.00%,100.00%,0:04:39,0
Numeric,1,1,0.00%,100.00%,0:02:58,0
Numeric,1,1,0.00%,100.00%,0:02:49,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:00:42,0
Numeric,1,1,0.00%,100.00%,0:01:52,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:02:13,0
Numeric,1,1,0.00%,100.00%,0:01:14,0
Numeric,1,1,0.00%,100.00%,0:02:45,0
Numeric,1,1,0.00%,100.00%,0:00:41,0
Numeric,1,1,0.00%,100.00%,0:00:58,0
Numeric,1,1,0.00%,100.00%,0:09:05,0
Numeric,1,1,0.00%,100.00%,0:01:41,0
Numeric,1,1,0.00%,100.00%,0:00:36,0
Numeric,1,1,0.00%,100.00%,0:22:14,0
Numeric,1,1,0.00%,100.00%,0:01:27,0
Numeric,1,1,0.00%,100.00%,0:01:03,0
Numeric,1,1,0.00%,100.00%,0:00:36,0
Numeric,1,1,0.00%,100.00%,0:01:04,0
Numeric,1,1,0.00%,100.00%,0:00:54,0
Numeric,1,1,0.00%,100.00%,0:01:29,0
Numeric,1,3,0.00%,33.33%,0:34:59,3
Numeric,1,2,0.00%,50.00%,0:05:35,0
Numeric,1,1,0.00%,100.00%,0:00:53,0
Numeric,1,2,0.00%,50.00%,0:10:09,0
Numeric,1,2,0.00%,100.00%,0:01:39,0
Numeric,1,2,0.00%,50.00%,0:00:24,0
Numeric,1,1,0.00%,100.00%,0:00:49,0
Numeric,1,1,0.00%,100.00%,0:02:04,2
Numeric,1,1,0.00%,100.00%,0:00:51,0
Numeric,1,1,0.00%,100.00%,0:02:18,0
Numeric,1,1,0.00%,100.00%,0:01:48,0
Numeric,1,1,0.00%,0.00%,0:47:54,9
Numeric,1,1,0.00%,100.00%,0:12:59,62
Numeric,1,1,0.00%,100.00%,0:00:48,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,4,0.00%,25.00%,0:00:27,1
Numeric,1,2,0.00%,50.00%,0:02:38,0
Numeric,1,3,0.00%,0.00%,0:00:53,9
Numeric,1,1,0.00%,100.00%,0:00:10,0
Numeric,1,3,0.00%,33.33%,0:03:48,0
Numeric,1,1,0.00%,100.00%,0:00:05,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,3,100.00%,0.00%,0:00:44,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,2,0.00%,50.00%,0:02:52,0
Numeric,1,3,100.00%,0.00%,0:04:40,0
Numeric,1,1,0.00%,100.00%,0:00:35,1
Numeric,1,3,0.00%,33.33%,0:21:37,0
Numeric,1,2,0.00%,50.00%,0:01:45,0
Numeric,1,1,0.00%,100.00%,0:00:25,0
Numeric,1,1,0.00%,0.00%,0:02:09,11
Numeric,1,3,0.00%,33.33%,0:02:19,2
Numeric,1,1,0.00%,100.00%,0:00:11,0
Numeric,1,1,0.00%,100.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,3,0.00%,33.33%,0:00:42,0
Numeric,1,3,0.00%,33.33%,0:00:57,3
Numeric,1,2,100.00%,0.00%,0:00:12,0
Numeric,1,2,100.00%,0.00%,0:00:33,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,3,0.00%,33.33%,0:01:24,4
Numeric,1,1,0.00%,100.00%,0:00:10,1
Numeric,1,1,0.00%,100.00%,0:00:15,0
Numeric,1,1,0.00%,100.00%,0:00:22,0
Numeric,1,3,0.00%,33.33%,0:01:16,0
Numeric,1,2,0.00%,50.00%,0:00:44,0
Numeric,1,2,0.00%,50.00%,0:00:48,0
Numeric,1,1,0.00%,100.00%,0:00:11,0
Numeric,1,1,0.00%,100.00%,0:00:10,0
Numeric,1,2,0.00%,50.00%,0:01:03,0
Numeric,1,4,0.00%,50.00%,0:01:30,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,4,0.00%,25.00%,0:01:52,0
Numeric,1,1,0.00%,100.00%,0:00:18,0
Numeric,1,1,0.00%,100.00%,0:00:10,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,3,0.00%,33.33%,0:01:32,5
Numeric,1,2,100.00%,0.00%,0:00:05,0
Numeric,1,4,0.00%,50.00%,0:17:05,5
Numeric,1,1,0.00%,100.00%,0:00:24,0
Numeric,1,2,0.00%,50.00%,0:00:17,0
Numeric,1,2,0.00%,50.00%,0:00:19,0
Numeric,1,2,0.00%,50.00%,0:02:27,0
Numeric,1,2,0.00%,50.00%,0:00:23,0
Numeric,1,1,0.00%,100.00%,0:00:18,0
Numeric,1,1,0.00%,100.00%,0:00:16,0
Numeric,1,2,0.00%,50.00%,0:00:23,0
Numeric,1,2,0.00%,50.00%,0:00:05,0
Numeric,1,1,0.00%,100.00%,0:00:11,0
Numeric,1,2,0.00%,50.00%,0:00:22,0
Numeric,1,1,0.00%,100.00%,0:00:24,0
Numeric,1,2,0.00%,50.00%,0:00:44,0
Numeric,1,2,0.00%,100.00%,0:00:13,0
Numeric,1,1,0.00%,100.00%,0:01:14,0
Numeric,1,2,0.00%,50.00%,0:00:23,0
Numeric,1,1,0.00%,100.00%,0:00:08,0
Numeric,1,1,0.00%,100.00%,0:00:04,0
Numeric,1,1,0.00%,100.00%,0:00:06,0
Numeric,1,2,0.00%,50.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:00:10,0
Numeric,1,2,0.00%,100.00%,0:00:14,0
Numeric,1,1,0.00%,100.00%,0:00:31,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:00:21,0
Numeric,1,4,0.00%,50.00%,0:01:35,0
Numeric,1,1,0.00%,100.00%,0:00:18,0
Numeric,1,2,0.00%,50.00%,0:17:35,6
Numeric,1,1,0.00%,100.00%,0:03:33,0
Numeric,1,2,0.00%,50.00%,0:03:20,0
Numeric,1,1,0.00%,100.00%,0:00:15,0
Numeric,1,1,0.00%,100.00%,0:00:43,0
Numeric,1,1,0.00%,100.00%,0:00:40,0
Numeric,1,2,0.00%,50.00%,0:00:54,0
Numeric,1,1,0.00%,100.00%,0:00:29,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,2,100.00%,0.00%,0:00:04,0
Numeric,1,2,0.00%,50.00%,0:00:59,0
Numeric,1,1,0.00%,100.00%,0:00:11,0
Numeric,1,1,0.00%,100.00%,0:00:23,0
Numeric,1,1,0.00%,100.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:01:25,0
Numeric,1,1,0.00%,100.00%,0:00:26,0
Numeric,1,1,0.00%,100.00%,0:00:17,0
Numeric,1,3,0.00%,33.33%,0:23:08,2
Numeric,1,1,0.00%,100.00%,0:00:40,0
Numeric,1,1,0.00%,100.00%,0:00:18,0
Numeric,1,2,0.00%,50.00%,0:04:32,0
Numeric,1,1,0.00%,100.00%,0:00:32,0
Numeric,1,6,0.00%,33.33%,0:01:13,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,2,0.00%,100.00%,0:02:24,0
Numeric,1,1,0.00%,100.00%,0:00:09,0
Numeric,1,3,0.00%,66.67%,0:00:43,0
Numeric,1,2,0.00%,0.00%,0:32:18,7
Numeric,1,1,0.00%,100.00%,0:00:08,0
Numeric,1,1,0.00%,100.00%,0:00:10,0
Numeric,1,1,0.00%,100.00%,0:00:07,0
Numeric,1,2,0.00%,100.00%,0:00:27,0
Numeric,1,1,0.00%,100.00%,0:00:14,0
Numeric,1,2,0.00%,50.00%,0:03:57,0
Numeric,1,1,0.00%,100.00%,0:00:17,0
Numeric,1,2,0.00%,50.00%,0:22:32,0
Numeric,1,1,0.00%,100.00%,0:00:22,0
Numeric,1,2,0.00%,50.00%,0:20:52,0
Numeric,1,1,0.00%,100.00%,0:00:14,0
Numeric,1,2,0.00%,50.00%,0:08:34,0
Numeric,1,2,0.00%,100.00%,0:01:01,0
Numeric,1,1,0.00%,100.00%,0:12:00,2
Numeric,1,2,0.00%,50.00%,0:01:47,0
Numeric,1,1,0.00%,100.00%,0:00:04,0
Numeric,1,2,0.00%,0.00%,0:53:22,6
Numeric,1,1,0.00%,100.00%,0:02:23,5
Numeric,1,2,100.00%,0.00%,0:00:04,0
Numeric,1,2,0.00%,50.00%,0:01:34,0
Numeric,1,3,0.00%,33.33%,0:00:17,0
Numeric,1,2,0.00%,0.00%,0:08:10,9
Numeric,1,3,0.00%,66.67%,0:00:42,1
Numeric,1,1,0.00%,100.00%,0:00:05,0
Numeric,1,2,0.00%,50.00%,0:00:49,0
Numeric,1,2,0.00%,50.00%,0:03:44,0
Numeric,1,3,100.00%,0.00%,0:00:09,0
Numeric,1,2,0.00%,50.00%,0:01:13,0
Numeric,1,1,0.00%,100.00%,0:00:04,0
Numeric,1,2,0.00%,0.00%,0:10:32,3
Numeric,1,1,0.00%,100.00%,0:00:05,0
Numeric,1,2,0.00%,50.00%,0:10:07,0
Numeric,1,1,0.00%,100.00%,0:00:09,0
Numeric,1,1,0.00%,100.00%,0:00:08,0
Numeric,1,2,0.00%,50.00%,0:00:23,0
Numeric,1,5,100.00%,0.00%,0:09:46,0
Numeric,1,2,0.00%,50.00%,0:03:40,0
Numeric,1,2,0.00%,50.00%,0:01:21,0
Numeric,1,2,0.00%,50.00%,0:03:19,0
Numeric,1,4,0.00%,50.00%,0:02:09,0
Numeric,1,2,0.00%,50.00%,0:18:03,0
Numeric,1,2,0.00%,0.00%,0:00:58,4
Numeric,1,2,0.00%,50.00%,0:21:08,0
Numeric,1,6,100.00%,16.67%,0:12:33,0
Numeric,1,7,0.00%,42.86%,0:05:13,1
Numeric,1,1,0.00%,100.00%,0:00:20,0
Numeric,1,1,0.00%,100.00%,0:00:03,0
Numeric,1,1,0.00%,100.00%,0:00:22,0
Numeric,1,1,0.00%,100.00%,0:00:15,0
Numeric,1,1,0.00%,100.00%,0:00:03,0
Numeric,1,1,0.00%,100.00%,0:00:29,0
Numeric,1,1,0.00%,100.00%,0:00:35,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:00:12,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,1,0.00%,100.00%,0:00:13,0
Numeric,1,1,0.00%,100.00%,0:00:32,0
Numeric,1,1,0.00%,100.00%,0:05:03,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,2,100.00%,0.00%,0:00:05,0
Numeric,1,2,100.00%,0.00%,0:00:03,0
Numeric,1,2,100.00%,0.00%,0:00:04,0
Numeric,1,2,100.00%,0.00%,0:00:04,0
Numeric,1,2,100.00%,0.00%,0:00:03,0
Numeric,1,2,100.00%,0.00%,0:00:04,0
Numeric,1,1,0.00%,100.00%,0:00:19,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,2,0.00%,0.00%,0:04:28,3
Numeric,1,2,100.00%,0.00%,0:00:20,0
Numeric,1,2,100.00%,0.00%,0:00:03,0
Numeric,1,1,0.00%,100.00%,0:01:40,3
Numeric,1,2,0.00%,50.00%,0:06:59,1
Numeric,1,1,0.00%,100.00%,0:00:38,0
Numeric,1,1,0.00%,100.00%,0:00:09,0
Numeric,1,1,0.00%,100.00%,0:00:15,0
Numeric,1,1,0.00%,100.00%,0:06:07,0
Numeric,1,1,0.00%,0.00%,0:03:01,4
Numeric,1,3,100.00%,0.00%,0:02:05,0
Numeric,1,2,100.00%,0.00%,0:00:09,0
Numeric,1,1,0.00%,100.00%,0:01:08,0
Numeric,1,2,0.00%,50.00%,0:00:39,0
Numeric,1,1,0.00%,100.00%,0:00:12,0
Numeric,1,1,100.00%,0.00%,0:00:00,0
Numeric,1,2,100.00%,0.00%,0:00:23,0
Numeric,1,6,0.00%,0.00%,0:01:40,4
Numeric,1,1,0.00%,0.00%,1:06:28,103
Numeric,1,1,0.00%,0.00%,0:10:56,2
Nutting,6,3.33,66.67%,10.00%,0:07:48,1
Nutting,1,3,0.00%,33.33%,0:00:51,2
nutting family,1,2,100.00%,0.00%,0:00:05,0
nutting house,3,6,33.33%,11.11%,0:02:56,0
Nutting Memorial Drive,1,1,0.00%,100.00%,0:00:14,0
Nuvart Parseghian Mehta,2,3,50.00%,0.00%,0:01:01,2.5
Nuyorican,1,1,0.00%,100.00%,0:04:07,0
oak tree,1,1,0.00%,100.00%,0:00:07,0
obadiah,1,1,0.00%,100.00%,0:01:32,0
obama,1,6,100.00%,0.00%,0:00:18,0
obituaries,1,1,100.00%,0.00%,0:00:00,0
William W. Payne,1,1,100.00%,0.00%,0:00:00,0
observatory,6,4,0.00%,16.67%,0:12:14,12.33
observatory,1,2,0.00%,50.00%,0:08:58,2
Ocazionez,1,1,100.00%,0.00%,0:00:00,0
oceanographer aquanaut,1,1,0.00%,100.00%,0:00:27,0
oceanographer aquanaut,1,1,0.00%,100.00%,0:00:08,0
ocs,2,2.5,50.00%,20.00%,0:03:44,1
ocs germany,1,1,0.00%,100.00%,0:00:06,0
ocs petitions,1,1,100.00%,0.00%,0:00:00,0
odanaka,2,1.5,0.00%,66.67%,0:02:03,1.5
oden,4,6.25,50.00%,12.00%,0:20:26,1.5
off campus studies,6,2.83,0.00%,47.06%,0:10:56,4
off campus studies germany,1,12,0.00%,8.33%,0:01:34,0
off campus winter,1,1,0.00%,100.00%,0:00:11,0
off-campus petitions,1,1,0.00%,100.00%,0:01:18,1
Bad Input,1,5,0.00%,20.00%,0:02:56,0
office records,1,1,0.00%,100.00%,0:00:38,0
ohp,1,2,0.00%,50.00%,0:01:13,0
oishi,1,1,0.00%,100.00%,0:00:08,0
ojibwe harper,1,1,0.00%,100.00%,0:00:24,0
o'keefe,1,4,100.00%,0.00%,0:00:25,0
okihiro asian,1,1,0.00%,100.00%,0:01:00,0
old observatory,6,4,0.00%,33.33%,0:01:52,1.33
old observatory,1,1,0.00%,100.00%,0:00:03,0
Olin,2,6.5,0.00%,7.69%,0:12:43,7.5
Olin,1,1,0.00%,100.00%,0:00:33,0
olin foundation,1,11,100.00%,0.00%,0:01:37,0
olin hall,1,5,0.00%,20.00%,0:04:01,3
Oliver Wang,1,1,0.00%,100.00%,0:09:20,0
Olson,1,1,0.00%,0.00%,0:00:28,1
olson rollerblades,1,1,0.00%,100.00%,0:00:12,0
olson rollerblades,1,1,0.00%,100.00%,0:02:03,0
Dai Sijie,1,2,0.00%,50.00%,0:01:08,0
ondich,1,5,0.00%,0.00%,0:01:56,1
open forum,1,1,100.00%,0.00%,0:00:00,0
opening convo,1,2,0.00%,50.00%,0:00:20,0
Opening Convocation,1,1,0.00%,100.00%,0:06:35,0
opening of cmc,1,1,0.00%,100.00%,0:00:06,0
Oral Histories,5,3.6,0.00%,16.67%,0:11:16,1.6
Oral Histories,1,3,0.00%,0.00%,0:13:43,6
Oral Histories,1,14,0.00%,7.14%,0:22:41,0
Oral Histories,1,1,0.00%,100.00%,0:00:34,0
Oral History Interviews,1,3,0.00%,0.00%,0:02:47,2
Oral History Interviews,1,6,0.00%,0.00%,0:03:42,5
oral interviews,1,3,0.00%,33.33%,0:02:07,0
orbits,1,1,100.00%,0.00%,0:00:00,0
orchestra,2,5.5,50.00%,18.18%,0:03:39,8.5
orchestra recordings,1,6,0.00%,16.67%,0:00:46,0
orchestra recordings,1,1,100.00%,0.00%,0:00:00,0
Oregon Trail,2,1,0.00%,100.00%,0:00:10,0
Oregon Trail,1,1,0.00%,100.00%,0:17:17,0
orenstein schoolgirls,1,1,0.00%,100.00%,0:00:11,0
orenstein schoolgirls,1,1,0.00%,100.00%,0:01:23,0
organ,1,2,0.00%,50.00%,0:00:56,0
organ recitals,1,1,0.00%,100.00%,0:00:15,0
original observatory,3,8.33,0.00%,8.00%,0:04:29,2.67
original observatory,1,5,100.00%,0.00%,0:05:57,2
ornstein enterprise,1,2,0.00%,100.00%,0:00:41,0
o'rourke roling,1,1,0.00%,100.00%,0:00:04,0
o'rourke roling,1,1,0.00%,100.00%,0:00:10,0
o'rourke roling,1,1,0.00%,100.00%,0:00:20,0
o'rourke satirist,1,1,0.00%,100.00%,0:00:21,0
other comps,1,2,0.00%,50.00%,0:13:43,0
ouedrago,1,4,0.00%,50.00%,0:03:02,0
ouedrago,1,1,0.00%,100.00%,0:00:19,0
Out House,1,6,0.00%,16.67%,0:01:01,4
Outdooring Club,1,1,0.00%,0.00%,0:00:12,1
Outdooring Club,1,1,0.00%,100.00%,0:00:07,0
overview,1,1,0.00%,100.00%,0:00:15,0
owen jenkins,1,4,0.00%,25.00%,0:03:41,0
paas,2,3,0.00%,33.33%,0:00:34,0
paas gonzalez-crane,1,1,0.00%,100.00%,0:01:08,0
paas roger,1,7,100.00%,0.00%,0:01:10,0
pachl,1,1,0.00%,100.00%,0:21:55,5
Packard Foundation Preproposal,1,1,0.00%,100.00%,0:01:40,0
paleoanthropologist,1,2,0.00%,50.00%,0:01:18,0
palou czech,1,1,0.00%,100.00%,0:01:00,0
pamela silverstein,1,4,0.00%,0.00%,0:03:09,2
pamela silverstein,1,1,0.00%,100.00%,0:00:23,0
pancake house,1,1,0.00%,100.00%,0:00:59,0
Harry Williams,1,1,0.00%,100.00%,0:00:06,0
Harry Williams,1,2,100.00%,0.00%,0:00:20,0
Jewenel Davis,1,1,0.00%,100.00%,0:11:08,0
Grassroots Organizing,1,1,0.00%,100.00%,0:00:06,0
Grassroots Organizing,1,2,0.00%,50.00%,0:01:00,0
The Wellstones' Policy Work,1,1,0.00%,100.00%,0:00:38,0
Wellstone's Impact,1,1,0.00%,100.00%,0:00:10,0
Wellstone's Impact,1,1,0.00%,100.00%,0:00:37,0
Wellstone's Impact,1,1,0.00%,100.00%,0:00:07,0
Wellstone's Impact,1,1,100.00%,0.00%,0:00:00,0
pangle,1,1,100.00%,0.00%,0:00:00,0
papers,1,1,0.00%,0.00%,0:00:21,3
parades,1,1,0.00%,100.00%,0:00:31,0
parentis,1,2,0.00%,100.00%,0:03:23,0
parents weekend,1,1,0.00%,100.00%,0:01:53,0
Parish,2,1,100.00%,0.00%,0:00:00,0
Parish,1,3,0.00%,33.33%,0:08:11,3
Parish House,2,1,0.00%,100.00%,0:01:04,0
Parish House,1,6,100.00%,0.00%,0:00:41,0
Parish House,1,2,0.00%,50.00%,0:02:40,1
Parker Palmer,1,1,100.00%,0.00%,0:00:00,0
Parker Palmer,1,1,0.00%,100.00%,0:02:12,0
parry shen,1,1,0.00%,100.00%,0:11:49,1
Parry Shen Asian-American actor,1,1,0.00%,100.00%,0:00:56,0
Parry Shen Asian-American actor,1,1,0.00%,100.00%,0:06:49,0
parson,1,5,0.00%,20.00%,0:01:48,0
"Participating: BevDedication at Wind Turbine Shivers '56, Bruce McManus '56, Luke Muellerleile '06, The Carleton Knights, President Robert A. Oden Jr.",1,1,0.00%,100.00%,0:00:06,0
"Participating: BevDedication at Wind Turbine Shivers '56, Bruce McManus '56, Luke Muellerleile '06, The Carleton Knights, President Robert A. Oden Jr.",1,1,0.00%,100.00%,0:04:22,0
"Participating: BevDedication at Wind Turbine Shivers '56, Bruce McManus '56, Luke Muellerleile '06, The Carleton Knights, President Robert A. Oden Jr.",1,1,0.00%,100.00%,0:00:11,0
Party,1,2,0.00%,50.00%,0:01:39,0
Party,1,5,0.00%,20.00%,0:04:25,6
passion yogurt,1,1,0.00%,100.00%,0:16:44,0
Pat lamb,1,1,100.00%,0.00%,0:00:00,0
pat merrick,1,1,100.00%,0.00%,0:00:00,0
patnode,1,3,100.00%,0.00%,0:03:23,0
Patrick de Freitas,1,4,100.00%,0.00%,0:01:08,0
Patty Nieman '86 with Raymond Berg '80 and Cory Carter Sponsored by the Laudie Porter Memorial Fund,1,1,0.00%,100.00%,0:10:36,0
Paul Anderson,1,1,0.00%,100.00%,0:01:27,0
Paul Clifford Domke,1,2,0.00%,50.00%,0:05:13,0
Paul Dillenberger,1,2,0.00%,50.00%,0:21:31,1
paul jensen,1,10,0.00%,20.00%,0:06:27,4
paul jensen,1,1,0.00%,100.00%,0:00:09,0
paul n. myers,1,1,0.00%,100.00%,0:00:07,0
