"306166","158325","Originals or Copies Note","01:02:39||00:11:36","Least Diff: 00:51:03","Greatest Diff: 00:51:03","All close: ---","< 20 sec diff: No","2","S-VHS original S-VHS em: Prsn'tn 1:02:39; Q&A(aud) 11:36) 94/5b","8"
"306241","158339","Originals or Copies Note","00:53:18||00:53:06||02:02:00","Least Diff: 00:00:12","Greatest Diff: 01:08:54","All close: No","< 20 sec diff: No","3","Convocation S-VHS orig VHS em (53:18) S-VHSem(v.2) (53:06) Discussion VHS orig ~2:02:00 94/5a","8"
"306244","158339","Originals or Copies Note","00:54:56||02:02:23","Least Diff: 01:07:27","Greatest Diff: 01:07:27","All close: ---","< 20 sec diff: No","2","1: CD60 54:56 2: 2:02:23 CD90x2 AABox06","13"
"306253","158341","Originals or Copies Note","00:58:00||00:26:41","Least Diff: 00:31:19","Greatest Diff: 00:31:19","All close: ---","< 20 sec diff: No","2","S-VHS a-roll orig VHS b-roll orig Convocation: S-VHS em (58:00) Address: S-VHS em (26:41) S-VHS copy VHS(a) copy 94/5a","8"
"306256","158341","Originals or Copies Note","00:25:52||01:02:50","Least Diff: 00:36:58","Greatest Diff: 00:36:58","All close: ---","< 20 sec diff: No","2","1: CD60 25:52 2: CD90 1:02:50 AABox06","13"
"306308","158352","Originals or Copies Note","01:18:22||00:37:36","Least Diff: 00:40:46","Greatest Diff: 00:40:46","All close: ---","< 20 sec diff: No","2","S-VHS orig a-roll VHS orig b-roll Convocation: S-VHS em (1:18:22) VHS(a) copy VHS copy Report: S-VHS em (37:36) 93/4d","8"
"306311","158352","Originals or Copies Note","01:17:50||00:36:52","Least Diff: 00:40:58","Greatest Diff: 00:40:58","All close: ---","< 20 sec diff: No","2","1: CD90 1:17:50 2: CD90 36:52 All AABox05","13"
"306349","158359","Originals or Copies Note","01:23:50||00:14:40","Least Diff: 01:09:10","Greatest Diff: 01:09:10","All close: ---","< 20 sec diff: No","2","1: CD90 1:23:50 2: CD60 14:40 AABox05","13"
"306361","158361","Originals or Copies Note","01:10:15||00:32:05","Least Diff: 00:38:10","Greatest Diff: 00:38:10","All close: ---","< 20 sec diff: No","2","1: CD90 1:10:15 2: CD9000 32:05 AABox05","13"
"306430","158372","Originals or Copies Note","00:42:38||01:38:00","Least Diff: 00:55:22","Greatest Diff: 00:55:22","All close: ---","< 20 sec diff: No","2","VHS orig (two tapes) Lecture: VHS em (42:38) Concert VHS em (1:38:00) 93/4c","8"
"306458","158377","Originals or Copies Note","00:55:55||00:52:33","Least Diff: 00:03:22","Greatest Diff: 00:03:22","All close: ---","< 20 sec diff: No","2","VHS orig VHS em (long) (55:55) VHS em (b'cst); (52:33) 93/4b","8"
"306572","158396","Originals or Copies Note","00:53:06||00:32:09","Least Diff: 00:20:57","Greatest Diff: 00:20:57","All close: ---","< 20 sec diff: No","2","Beta original VHS dub of Beta Convocation: VHS em (53:06) Address only: VHS em (32:09) 93/4a","8"
"306842","158451","Originals or Copies Note","00:12:40||00:06:40||00:11:44","Least Diff: 00:00:56","Greatest Diff: 00:06:00","All close: No","< 20 sec diff: No","3","1: CD90 2: CD60 12:40 3: CD60 6:40 4: CD60 11:44 AABox01","13"
